"Data Set 1:Time(s)","Data Set 1:Potential(V)","Data Set 1:Current(A)","Data Set 2:Time(s)","Data Set 2:Potential(V)","Data Set 2:Current(A)","Data Set 3:Time(s)","Data Set 3:Potential(V)","Data Set 3:Current(A)","Data Set 4:Time(s)","Data Set 4:Potential(V)","Data Set 4:Current(A)","Data Set 5:Time(s)","Data Set 5:Potential(V)","Data Set 5:Current(A)","Data Set 6:Time(s)","Data Set 6:Potential(V)","Data Set 6:Current(A)","Data Set 7:Time(s)","Data Set 7:Potential(V)","Data Set 7:Current(A)","Data Set 8:Time(s)","Data Set 8:Potential(V)","Data Set 8:Current(A)"
0.0030000000000000001,0,-0.001468658447265625,0.0030000000000000001,-0.17604827880859375,-0.001468658447265625,0.0030000000000000001,0,-0.001201629638671875,0.0030000000000000001,0,-0.00030517578125,0.0030000000000000001,0.0091552734375,-0.000591278076171875,0.0030000000000000001,0,-0.000896453857421875,0.0030000000000000001,0,-0.000591278076171875,0.0030000000000000001,-0.0030517578125,-0.001201629638671875
0.0030999999999999999,0.006103515625,-0.0023651123046875,0.0030999999999999999,-0.15773773193359375,-0.001468658447265625,0.0030999999999999999,0,0,0.0030999999999999999,0.0091552734375,0,0.0030999999999999999,0,0.00030517578125,0.0030999999999999999,0.0091552734375,0.00091552734375,0.0030999999999999999,0,0,0.0030999999999999999,0,-0.00030517578125
0.0032000000000000002,0.0030517578125,-0.0017547607421875,0.0032000000000000002,-0.15163421630859375,-0.0020599365234375,0.0032000000000000002,-0.006103515625,-0.000591278076171875,0.0032000000000000002,0.0030517578125,-0.000896453857421875,0.0032000000000000002,0,-0.00030517578125,0.0032000000000000002,-0.0030517578125,-0.000591278076171875,0.0032000000000000002,0,-0.000591278076171875,0.0032000000000000002,0.006103515625,0
0.0033,0.0030517578125,-0.001163482666015625,0.0033,-0.136566162109375,-0.0023651123046875,0.0033,0.006103515625,-0.002727508544921875,0.0033,-0.0030517578125,0,0.0033,0.0091552734375,0,0.0033,0.0030517578125,-0.001506805419921875,0.0033,0.0091552734375,-0.000591278076171875,0.0033,0,-0.001201629638671875
0.0033999999999999998,-0.006103515625,-0.0026702880859375,0.0033999999999999998,-0.115203857421875,-0.001163482666015625,0.0033999999999999998,0.006103515625,0,0.0033999999999999998,-0.0030517578125,-0.00030517578125,0.0033999999999999998,-0.006103515625,-0.00030517578125,0.0033999999999999998,0,0.00030517578125,0.0033999999999999998,-0.0030517578125,-0.00030517578125,0.0033999999999999998,0.006103515625,-0.000896453857421875
0.0035000000000000001,0.006103515625,-0.0020599365234375,0.0035000000000000001,-0.10318756103515625,-0.0017547607421875,0.0035000000000000001,-0.0030517578125,-0.00030517578125,0.0035000000000000001,0,-0.001506805419921875,0.0035000000000000001,-0.0030517578125,-0.001811981201171875,0.0035000000000000001,0.0030517578125,-0.00030517578125,0.0035000000000000001,0,-0.000896453857421875,0.0035000000000000001,-0.0091552734375,-0.001201629638671875
0.0035999999999999999,0.006103515625,-0.0017547607421875,0.0035999999999999999,-0.09403228759765625,-0.0017547607421875,0.0035999999999999999,-0.006103515625,-0.000591278076171875,0.0035999999999999999,0,-0.001201629638671875,0.0035999999999999999,-0.006103515625,0,0.0035999999999999999,0,0,0.0035999999999999999,0,-0.00030517578125,0.0035999999999999999,0.0030517578125,0
0.0037000000000000002,-0.0030517578125,-0.001468658447265625,0.0037000000000000002,-0.08792877197265625,-0.0020599365234375,0.0037000000000000002,0.0030517578125,-0.00030517578125,0.0037000000000000002,-0.0030517578125,-0.000896453857421875,0.0037000000000000002,0,-0.000591278076171875,0.0037000000000000002,-0.006103515625,-0.000591278076171875,0.0037000000000000002,0.0030517578125,0,0.0037000000000000002,0.006103515625,-0.00030517578125
0.0038,-0.006103515625,-0.0017547607421875,0.0038,-0.0728607177734375,-0.0020599365234375,0.0038,0.006103515625,-0.001201629638671875,0.0038,0.006103515625,-0.000591278076171875,0.0038,0.006103515625,-0.000896453857421875,0.0038,0.0030517578125,-0.001506805419921875,0.0038,-0.0030517578125,-0.001201629638671875,0.0038,0.0030517578125,-0.001506805419921875
0.0038999999999999998,-0.006103515625,-0.0029754638671875,0.0038999999999999998,-0.0637054443359375,-0.0017547607421875,0.0038999999999999998,0.0030517578125,0,0.0038999999999999998,0.006103515625,-0.00030517578125,0.0038999999999999998,0.006103515625,-0.00030517578125,0.0038999999999999998,-0.006103515625,-0.000591278076171875,0.0038999999999999998,-0.0030517578125,-0.00030517578125,0.0038999999999999998,0.006103515625,0
0.0040000000000000001,0.006103515625,-0.0023651123046875,0.0040000000000000001,-0.0545501708984375,-0.0020599365234375,0.0040000000000000001,-0.0030517578125,-0.000896453857421875,0.0040000000000000001,0.006103515625,-0.001201629638671875,0.0040000000000000001,0.006103515625,-0.000591278076171875,0.0040000000000000001,0,-0.000896453857421875,0.0040000000000000001,0,-0.000591278076171875,0.0040000000000000001,-0.0030517578125,0
0.0041000000000000003,-0.006103515625,-0.0017547607421875,0.0041000000000000003,-0.03337860107421875,-0.0023651123046875,0.0041000000000000003,0.006103515625,-0.000591278076171875,0.0041000000000000003,0.0091552734375,0,0.0041000000000000003,0.006103515625,-0.00030517578125,0.0041000000000000003,0.0091552734375,0,0.0041000000000000003,0.006103515625,-0.00030517578125,0.0041000000000000003,0.006103515625,-0.000591278076171875
0.0041999999999999997,0.0091552734375,-0.001468658447265625,0.0041999999999999997,-0.03337860107421875,-0.0020599365234375,0.0041999999999999997,0.006103515625,-0.000896453857421875,0.0041999999999999997,-0.006103515625,-0.00030517578125,0.0041999999999999997,0,-0.001506805419921875,0.0041999999999999997,0.0030517578125,-0.000591278076171875,0.0041999999999999997,0.0091552734375,0,0.0041999999999999997,0.006103515625,-0.00030517578125
0.0043,0.0091552734375,-0.000858306884765625,0.0043,-0.03337860107421875,-0.0023651123046875,0.0043,0.006103515625,-0.001201629638671875,0.0043,0.0091552734375,-0.00030517578125,0.0043,0,-0.000896453857421875,0.0043,0.0030517578125,-0.001506805419921875,0.0043,-0.006103515625,-0.001506805419921875,0.0043,0.0030517578125,0
0.0044000000000000003,0,-0.0020599365234375,0.0044000000000000003,-0.03032684326171875,-0.0017547607421875,0.0044000000000000003,0.0091552734375,0,0.0044000000000000003,0.0152587890625,0,0.0044000000000000003,0,0,0.0044000000000000003,0.006103515625,0.00091552734375,0.0044000000000000003,-0.0030517578125,0,0.0044000000000000003,-0.0030517578125,-0.00030517578125
0.0044999999999999997,0.006103515625,-0.0020599365234375,0.0044999999999999997,-0.01220703125,-0.0017547607421875,0.0044999999999999997,-0.006103515625,-0.000896453857421875,0.0044999999999999997,0.0030517578125,-0.001506805419921875,0.0044999999999999997,0.006103515625,-0.00030517578125,0.0044999999999999997,0.006103515625,-0.000591278076171875,0.0044999999999999997,0,-0.00030517578125,0.0044999999999999997,-0.0091552734375,0
0.0045999999999999999,-0.0091552734375,-0.001163482666015625,0.0045999999999999999,-0.0030517578125,-0.0026702880859375,0.0045999999999999999,0.006103515625,-0.00030517578125,0.0045999999999999999,0.0030517578125,0,0.0045999999999999999,0.0030517578125,0,0.0045999999999999999,0,-0.00030517578125,0.0045999999999999999,0.006103515625,0,0.0045999999999999999,0.006103515625,-0.001201629638671875
0.0047000000000000002,0.0091552734375,-0.0020599365234375,0.0047000000000000002,0.0030517578125,-0.001163482666015625,0.0047000000000000002,0.0091552734375,0,0.0047000000000000002,-0.0030517578125,-0.00030517578125,0.0047000000000000002,-0.006103515625,-0.001201629638671875,0.0047000000000000002,0,0,0.0047000000000000002,0.006103515625,-0.000591278076171875,0.0047000000000000002,-0.0030517578125,0
0.0047999999999999996,0,-0.001163482666015625,0.0047999999999999996,0.006103515625,-0.001163482666015625,0.0047999999999999996,-0.0030517578125,-0.000896453857421875,0.0047999999999999996,0.006103515625,-0.001201629638671875,0.0047999999999999996,-0.0091552734375,-0.000591278076171875,0.0047999999999999996,0,-0.00030517578125,0.0047999999999999996,-0.0030517578125,-0.00030517578125,0.0047999999999999996,-0.0030517578125,-0.001201629638671875
0.0048999999999999998,0,-0.0026702880859375,0.0048999999999999998,0.02117156982421875,-0.001468658447265625,0.0048999999999999998,-0.0030517578125,0,0.0048999999999999998,0.006103515625,-0.000591278076171875,0.0048999999999999998,0.006103515625,-0.00030517578125,0.0048999999999999998,-0.0030517578125,0,0.0048999999999999998,0,0.00030517578125,0.0048999999999999998,0.0030517578125,0
0.0050000000000000001,0.006103515625,-0.001163482666015625,0.0050000000000000001,0.02422332763671875,-0.001468658447265625,0.0050000000000000001,0,-0.00030517578125,0.0050000000000000001,-0.0030517578125,-0.000896453857421875,0.0050000000000000001,0.0030517578125,-0.000591278076171875,0.0050000000000000001,0,-0.001201629638671875,0.0050000000000000001,-0.006103515625,-0.001201629638671875,0.0050000000000000001,0,-0.000591278076171875
0.0051000000000000004,0.0091552734375,-0.001468658447265625,0.0051000000000000004,0.03337860107421875,-0.0023651123046875,0.0051000000000000004,-0.0030517578125,-0.000591278076171875,0.0051000000000000004,0.0091552734375,0.00030517578125,0.0051000000000000004,0.006103515625,0,0.0051000000000000004,-0.0030517578125,0,0.0051000000000000004,0.0030517578125,-0.000896453857421875,0.0051000000000000004,0.006103515625,-0.002117156982421875
0.0051999999999999998,0.006103515625,-0.0020599365234375,0.0051999999999999998,0.0545501708984375,-0.001468658447265625,0.0051999999999999998,0,-0.001201629638671875,0.0051999999999999998,0.0091552734375,0,0.0051999999999999998,-0.0030517578125,0,0.0051999999999999998,0.0030517578125,-0.00030517578125,0.0051999999999999998,0.0091552734375,0,0.0051999999999999998,0.006103515625,0
0.0053,0.006103515625,-0.001468658447265625,0.0053,0.0667572021484375,-0.001468658447265625,0.0053,0,-0.000896453857421875,0.0053,0.006103515625,-0.001506805419921875,0.0053,-0.006103515625,-0.001506805419921875,0.0053,0.006103515625,-0.000896453857421875,0.0053,0,-0.00030517578125,0.0053,0,-0.00030517578125
0.0054000000000000003,0,-0.0017547607421875,0.0054000000000000003,0.0728607177734375,-0.0020599365234375,0.0054000000000000003,0.0091552734375,0.00030517578125,0.0054000000000000003,0.0030517578125,0,0.0054000000000000003,0.006103515625,-0.00030517578125,0.0054000000000000003,0.0030517578125,-0.000591278076171875,0.0054000000000000003,0.0091552734375,-0.00030517578125,0.0054000000000000003,0.0030517578125,0
0.0054999999999999997,0.0091552734375,-0.0020599365234375,0.0054999999999999997,0.08792877197265625,-0.001163482666015625,0.0054999999999999997,-0.006103515625,-0.000591278076171875,0.0054999999999999997,-0.0030517578125,-0.00030517578125,0.0054999999999999997,0.006103515625,-0.001201629638671875,0.0054999999999999997,0.0030517578125,-0.000896453857421875,0.0054999999999999997,0.006103515625,-0.000591278076171875,0.0054999999999999997,0.006103515625,-0.00030517578125
0.0055999999999999999,0,-0.001163482666015625,0.0055999999999999999,0.09708404541015625,-0.001468658447265625,0.0055999999999999999,0.0030517578125,-0.001201629638671875,0.0055999999999999999,0.006103515625,0,0.0055999999999999999,0.0091552734375,-0.00030517578125,0.0055999999999999999,0.006103515625,-0.000896453857421875,0.0055999999999999999,0.0091552734375,-0.001201629638671875,0.0055999999999999999,0,0
0.0057000000000000002,0,-0.0020599365234375,0.0057000000000000002,0.115203857421875,-0.001163482666015625,0.0057000000000000002,0.0030517578125,-0.000591278076171875,0.0057000000000000002,0.006103515625,-0.00030517578125,0.0057000000000000002,0.0030517578125,0.00030517578125,0.0057000000000000002,0.0091552734375,-0.00030517578125,0.0057000000000000002,0.006103515625,0,0.0057000000000000002,-0.0030517578125,-0.00030517578125
0.0057999999999999996,0.006103515625,-0.001163482666015625,0.0057999999999999996,0.15163421630859375,-0.0026702880859375,0.0057999999999999996,-0.0030517578125,-0.00030517578125,0.0057999999999999996,0.0091552734375,-0.001201629638671875,0.0057999999999999996,0.006103515625,-0.000591278076171875,0.0057999999999999996,0.0091552734375,0,0.0057999999999999996,-0.0030517578125,-0.00030517578125,0.0057999999999999996,0,-0.000896453857421875
0.0058999999999999999,0.0030517578125,-0.001468658447265625,0.0058999999999999999,0.16994476318359375,-0.0020599365234375,0.0058999999999999999,0.006103515625,-0.00030517578125,0.0058999999999999999,0.0030517578125,0,0.0058999999999999999,0.0091552734375,0,0.0058999999999999999,0.0030517578125,-0.00030517578125,0.0058999999999999999,0.0091552734375,0,0.0058999999999999999,0.006103515625,-0.000591278076171875
0.0060000000000000001,-0.0030517578125,-0.001163482666015625,0.0060000000000000001,0.17910003662109375,-0.001163482666015625,0.0060000000000000001,0,0,0.0060000000000000001,0,0,0.0060000000000000001,-0.006103515625,-0.00030517578125,0.0060000000000000001,-0.0030517578125,0,0.0060000000000000001,0.0030517578125,-0.000591278076171875,0.0060000000000000001,0.0091552734375,0
0.0061000000000000004,0,-0.001468658447265625,0.0061000000000000004,0.17910003662109375,-0.001468658447265625,0.0061000000000000004,0.0030517578125,-0.001506805419921875,0.0061000000000000004,0.006103515625,-0.00030517578125,0.0061000000000000004,0,0,0.0061000000000000004,0,-0.000591278076171875,0.0061000000000000004,0,-0.001201629638671875,0.0061000000000000004,-0.0030517578125,-0.000896453857421875
0.0061999999999999998,-0.0030517578125,-0.0023651123046875,0.0061999999999999998,0.2033233642578125,-0.0023651123046875,0.0061999999999999998,0,-0.000591278076171875,0.0061999999999999998,0.0091552734375,-0.000591278076171875,0.0061999999999999998,0.0030517578125,-0.00030517578125,0.0061999999999999998,0.006103515625,-0.000591278076171875,0.0061999999999999998,0,-0.00030517578125,0.0061999999999999998,0,0
0.0063,-0.006103515625,-0.0032806396484375,0.0063,0.23059844970703125,-0.0020599365234375,0.0063,-0.006103515625,-0.00030517578125,0.0063,-0.0030517578125,-0.001811981201171875,0.0063,0.0030517578125,-0.001201629638671875,0.0063,-0.006103515625,-0.001201629638671875,0.0063,-0.0030517578125,-0.001201629638671875,0.0063,0.0030517578125,-0.000591278076171875
0.0064000000000000003,0.0091552734375,-0.001163482666015625,0.0064000000000000003,0.25177001953125,-0.0023651123046875,0.0064000000000000003,0.006103515625,-0.000591278076171875,0.0064000000000000003,-0.0030517578125,-0.00030517578125,0.0064000000000000003,0,-0.000591278076171875,0.0064000000000000003,-0.0030517578125,0,0.0064000000000000003,0,-0.001201629638671875,0.0064000000000000003,0,-0.000896453857421875
0.0064999999999999997,-0.006103515625,-0.0023651123046875,0.0064999999999999997,0.27313232421875,-0.0017547607421875,0.0064999999999999997,0.0030517578125,0,0.0064999999999999997,-0.0030517578125,-0.000896453857421875,0.0064999999999999997,-0.0091552734375,0,0.0064999999999999997,0.006103515625,-0.00030517578125,0.0064999999999999997,-0.0030517578125,0,0.0064999999999999997,0.0091552734375,0
0.0066,0,-0.0023651123046875,0.0066,0.28820037841796875,-0.001468658447265625,0.0066,-0.006103515625,-0.001201629638671875,0.0066,0,-0.00030517578125,0.0066,0.006103515625,-0.001201629638671875,0.0066,0,-0.001506805419921875,0.0066,0.006103515625,-0.001201629638671875,0.0066,0,-0.001201629638671875
0.0067000000000000002,0.006103515625,-0.001163482666015625,0.0067000000000000002,0.3093719482421875,-0.0023651123046875,0.0067000000000000002,0,0,0.0067000000000000002,0.01220703125,-0.000591278076171875,0.0067000000000000002,0.006103515625,-0.000896453857421875,0.0067000000000000002,0.006103515625,-0.000896453857421875,0.0067000000000000002,0,-0.00030517578125,0.0067000000000000002,0,-0.00030517578125
0.0067999999999999996,0.0030517578125,-0.0020599365234375,0.0067999999999999996,0.3246307373046875,-0.001468658447265625,0.0067999999999999996,-0.0030517578125,-0.00030517578125,0.0067999999999999996,0.0030517578125,-0.000896453857421875,0.0067999999999999996,0.0030517578125,0,0.0067999999999999996,-0.0030517578125,-0.00030517578125,0.0067999999999999996,0.006103515625,-0.001201629638671875,0.0067999999999999996,0.006103515625,-0.000591278076171875
0.0068999999999999999,0.0030517578125,-0.001163482666015625,0.0068999999999999999,0.3337860107421875,-0.0020599365234375,0.0068999999999999999,0.0030517578125,-0.001811981201171875,0.0068999999999999999,-0.006103515625,-0.001506805419921875,0.0068999999999999999,-0.0030517578125,0,0.0068999999999999999,0.0030517578125,0,0.0068999999999999999,0.0091552734375,0,0.0068999999999999999,0.0030517578125,-0.00030517578125
